gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,47.6,3377.8,0
1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,0
1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9,0
0,1,0,0,24,1,2,1,0,0,0,0,2,1,0,1,2,91.65965939885389,2269.8928709489974,1
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,81.16585802692254,81.16585802692254,1
0,0,0,0,48,1,0,0,2,0,1,1,0,0,0,1,1,60.07548260207759,2913.7403489687654,1
1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1696.2,0
1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,1201.15,1
1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,1279.0,0
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,3,52.029062267147374,114.10377562533655,1
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,1390.6,1
1,0,0,0,32,1,0,1,0,0,0,1,2,1,0,1,2,95.8057492815284,3183.6431826861603,1
0,0,0,0,43,1,1,1,2,0,1,2,2,2,1,1,2,108.68161468667935,4828.772746823317,1
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,0
0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,0
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2647.2,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.1,20.1,1
0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,1,1,74.3339941775713,798.7859879072635,1
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.535009220667334,19.535009220667334,1
0,0,0,0,17,1,2,0,0,0,2,1,1,2,0,1,1,82.70997575316783,1425.0812529033935,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,74.96279928968458,218.25585144589638,1
1,0,1,0,60,1,2,2,1,1,1,1,1,1,1,0,0,24.15,1505.9,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,20.04222077985277,164.83930357229755,1
1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,1386.8,0
1,0,0,0,35,1,2,1,0,0,1,0,2,2,0,0,1,100.5896064458609,3489.832436058313,1
1,0,0,0,54,1,2,1,0,1,1,0,2,2,0,1,2,104.27681913942016,5278.167926532182,1
0,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,84.70860592603894,575.2108535890202,1
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,0
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,1215.65,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.331345731214636,37.58471005925123,1
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.05,8405.0,0
1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.77841523431249,93.77841523431249,1
1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,29.8,94.4,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,47.258374401027766,198.21003934329693,1
1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,2395.05,0
1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,3418.2,0
0,0,1,1,23,1,2,0,0,2,0,2,0,0,0,0,2,68.43983829316961,1620.4050182747594,1
1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,571.15,0
1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,97.95,5867.0,0
1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,30.3,1380.1,1
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,1494.5,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1,1
0,0,1,0,63,1,2,1,0,2,2,2,2,2,2,1,0,109.25,6841.4,0
0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,1478.85,0
1,1,0,0,36,1,2,1,1,0,0,0,2,0,0,1,2,89.61045090402355,3182.9572837975857,1
1,0,0,0,37,1,2,0,2,2,2,2,0,0,1,0,2,67.45,2443.3,0
1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,1,79.04235631610386,1156.650583039682,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,69.95,1
1,0,0,0,6,1,0,1,0,0,2,0,2,2,0,0,2,94.62322865877802,575.282409024062,1
0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,1,2,83.0660464610733,621.1272719611643,1
0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,61.4,1864.65,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0
0,0,0,0,14,1,0,1,0,1,0,0,0,1,0,1,2,87.80415651413392,1179.8991509284817,1
0,0,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,101.11395259144197,3565.8397216362987,1
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0
0,0,1,0,38,1,2,1,0,1,1,1,0,0,0,1,2,90.96044123193407,3473.947978544566,1
1,0,0,0,67,1,0,2,1,1,1,1,1,1,1,1,3,19.45,1195.95,0
0,0,0,0,29,1,2,1,0,1,0,0,2,2,0,1,2,100.09140439536746,2985.099953267219,1
0,0,0,0,13,1,2,1,1,0,0,0,1,2,0,1,1,97.98023492260116,1361.42514471744,1
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,54.625745380475884,54.625745380475884,1
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.88885907660602,261.0148372103687,1
0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66.0,4891.5,0
1,1,0,0,50,1,2,1,1,0,1,0,2,0,0,1,0,94.81948001965804,4737.059584732159,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1
0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75,8075.35,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.09094406623484,45.09094406623484,1
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,81.28806629087632,81.28806629087632,1
1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2796.35,0
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,0
0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,4304.5,0
0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,2,29.568809232445087,132.5130582270436,1
0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,1,73.75846862789521,871.4352859495633,1
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,77.13984001224452,243.2067653090236,1
1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.605469317457626,45.605469317457626,1
0,0,1,0,63,1,2,0,1,0,1,1,0,0,1,0,1,74.74760474975979,4767.155300752699,1
1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,1
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0
0,0,0,0,41,1,1,1,1,0,0,0,1,1,0,0,2,98.821659591946,4087.0084153454554,1
1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,89.15,89.15,1
0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3930.6,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,49.9,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,0
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,1
1,0,0,0,23,1,2,1,0,0,2,0,0,0,0,1,2,81.0,1917.1,1
0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1816.75,0
1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,0
0,0,0,0,11,1,0,1,1,0,0,1,0,0,0,0,0,82.55710414881453,866.0402950042845,1
0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,96.8,0
0,0,0,0,12,1,2,1,1,2,0,0,2,0,0,1,2,99.27012318003517,1246.950662476849,1
1,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,2,70.47155137142481,1470.8998257134017,1
1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,103.95,5231.3,0
1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.95457277777337,18.95457277777337,1
0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4707.1,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,3,20.15,536.35,0
1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1210.3,0
0,0,0,0,63,1,2,1,0,2,2,2,2,2,0,1,1,109.85,7002.95,0
0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,2,85.66658070465105,85.66658070465105,1
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,0
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,1
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85,0
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,73.61744269251992,73.61744269251992,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.54375343582983,318.5853573391903,1
1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0
0,0,0,0,49,1,2,1,0,2,1,0,1,2,0,1,0,104.30347341084605,5122.089076273684,1
1,0,1,0,18,1,2,1,0,0,0,0,0,1,0,0,1,83.75364177657919,1465.5664512048368,1
0,0,0,0,8,1,0,1,0,1,0,0,2,0,0,1,1,83.16652946474757,679.9666368401624,1
0,0,0,0,15,1,0,1,0,1,0,0,0,0,0,1,1,74.10380421960635,1146.7841929146866,1
1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,688.2,0
0,0,0,0,53,1,0,1,0,2,2,2,0,2,1,1,1,94.45,5042.75,0
0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,2598.95,1
1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35,0
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45,0
1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1748.9,0
1,1,1,0,68,1,2,1,0,2,2,1,2,2,1,1,0,107.46064572835571,7312.5790252454835,1
1,0,0,0,26,1,2,1,0,0,0,1,0,0,0,1,2,80.65245137488755,2180.175905836424,1
0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,1,79.93216186888895,250.48439931674068,1
0,0,1,0,13,1,0,1,1,1,0,1,2,2,0,0,2,105.71255669359044,1349.5481560526316,1
1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,71.21853825990237,209.18718493085024,1
0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25,0
0,0,0,0,9,1,0,0,0,0,0,0,0,2,0,1,2,78.92374803565627,710.1864705269134,1
1,0,0,0,59,1,2,0,0,0,2,0,0,0,2,0,1,54.15,3116.15,0
0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35,0
1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55,0
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0
1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,556.35,1
1,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,93.34910490682874,451.26366657657974,1
1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,0
0,0,0,0,15,1,1,1,0,0,0,0,1,0,0,1,1,86.59634246820173,1280.9401732298713,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,72.07654469776823,209.35241153630682,1
1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,219.0,1
0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,0
0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,75.95632417132379,413.54499487707363,1
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,890.35,0
0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,3,53.80381955128852,237.22354035340993,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4,0
1,1,1,0,20,1,2,1,0,0,0,0,2,2,0,1,2,94.55,1899.65,1
0,0,0,0,50,1,2,1,1,0,2,0,2,0,0,1,0,94.24189018335004,4751.3141502436865,1
0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7,1
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,1,78.71437589646257,837.0572934867664,1
0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,3231.05,0
0,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,1,84.91809879084893,667.9923734386251,1
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0
1,0,0,0,65,1,2,1,0,0,0,2,2,2,0,1,1,102.2423667493284,6872.687733507334,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.08912127941347,97.66799081865074,1
1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,1
0,0,0,0,16,1,0,1,0,0,1,1,2,1,0,1,2,93.40271403284592,1553.9253953994826,1
0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,64.5,177.4,0
1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,1,79.51346426131289,792.686927419837,1
0,0,0,0,6,1,0,0,2,1,0,0,0,0,0,0,1,54.940797528612435,363.13796164761646,1
0,0,1,0,45,1,1,1,0,0,0,0,2,1,0,0,2,94.45536636606212,4361.982534196305,1
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,1346.2,0
0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,3952.45,0
0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8,0
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1
0,0,0,0,23,1,1,1,0,2,0,0,0,0,0,1,2,81.94231757930991,1859.0555412743302,1
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1
0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,1,2,75.15859309565208,283.8884217157661,1
1,0,0,0,25,1,2,1,0,0,2,0,2,2,0,1,1,99.65666858958598,2510.016513963848,1
0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,54.75,1
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1160.75,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9,0
0,0,0,0,18,0,1,0,2,2,0,2,0,0,1,1,3,40.2,711.95,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,0
0,0,0,0,11,1,2,1,0,0,1,0,2,2,0,1,2,97.98264317098655,1053.8437129066422,1
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0,0
1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4,1
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,0
1,0,0,0,14,1,2,1,0,0,0,0,0,1,0,1,1,81.31532444279576,1137.343946990577,1
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,81.91838719892031,415.55,1
0,0,0,0,6,1,0,1,0,0,1,0,2,2,0,0,2,94.91187814887178,574.2502742832315,1
1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,495.15,0
1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,85.35,489.45,1
0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1
0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,0,75.00988222171567,2868.5464100964973,1
1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,100.3,6754.35,0
1,0,0,0,67,1,2,1,0,1,0,0,2,2,2,0,0,101.88022353499495,6863.955090188283,1
0,0,0,0,24,1,0,1,2,0,0,0,2,2,0,1,2,94.6,2283.15,0
0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,1
1,0,1,1,44,1,0,0,0,2,2,2,0,0,0,1,3,61.9,2924.05,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.47247405312032,70.47247405312032,1
1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05,0
1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.00313568317527,79.00313568317527,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95,0
0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,0
1,0,1,1,6,1,0,0,0,1,1,0,0,0,0,1,2,53.640191275849894,326.35840567662314,1
1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,944.65,0
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,0
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7,0
1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1,4889.3,0
0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9,1
0,0,0,0,61,1,2,1,0,0,2,0,2,2,1,1,2,103.22527579543785,6420.682607439179,1
0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5,0
1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2,0
1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,40.55,1325.85,0
0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,44.63491468593125,409.3472446165256,1
1,0,0,0,46,1,2,1,0,1,2,0,0,0,0,0,1,93.37264491015291,4139.771636250818,1
0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0
0,0,0,0,20,1,2,1,0,0,0,0,1,0,0,1,1,85.27832338123,1734.1395206025275,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.63570964723336,80.63570964723336,1
0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,579.4,0
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,1
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.50434338399553,68.50434338399553,1
0,1,0,0,37,1,0,0,1,2,0,0,0,0,0,1,1,57.27651410192411,2250.8428881669915,1
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0
0,0,1,1,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1,5222.3,0
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,602.55,1
1,0,0,0,9,1,1,1,0,0,0,0,0,1,0,1,2,81.61205045552748,790.4959632146044,1
0,1,1,1,60,1,0,0,2,2,2,2,0,2,1,1,1,74.85,4456.35,0
1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2,0
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2497.2,1
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4754.3,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.3,144.95,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,47.66077831625515,92.2823657277358,1
1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,25.0,316.2,0
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1
1,0,1,0,62,1,0,0,0,2,2,2,0,0,2,1,1,60.15,3753.2,0
0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.05978644666253,292.2665734826219,1
1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0
0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,26.673275221914718,133.80218151899484,1
0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,39.8,0
1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,0
1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2896.6,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.798648240468264,19.798648240468264,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.62977178605298,93.62977178605298,1
1,0,0,0,3,1,2,1,0,0,1,0,0,2,0,0,2,88.84137906275645,260.6098186662042,1
1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,2186.4,1
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,6733.0,0
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,7554.05,0
0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,2,33.69398504495351,138.55432342639898,1
0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55,0
0,0,0,0,11,1,1,1,0,0,0,1,1,0,0,0,2,88.29141758968086,985.3461888937559,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,89.75,0
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,0,93.74244534383075,2959.0946166276976,1
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,0
1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,3021.3,0
0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,2,106.15,6256.2,0
1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4,0
1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,2,75.70725271572998,300.67313875793565,1
0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0
0,0,0,1,40,1,0,0,2,0,0,2,2,0,0,1,1,64.1,2460.35,0
1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1,1623.4,0
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,0
1,0,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,24.4,253.9,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1
0,0,0,0,39,1,0,0,0,0,0,0,1,0,0,0,2,60.14590168603683,2498.911209565683,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0
1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,60.1,60.1,1
0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,1,2,31.114495663503334,346.9416577183197,1
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1985.15,0
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1
0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0
0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2,1
0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,1350.15,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,3,19.55,389.25,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.89822441125119,69.89822441125119,1
0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,1183.2,0
1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,1
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,525.55,0
0,0,1,0,36,1,1,1,0,1,1,0,2,1,0,1,1,92.9193199426587,3398.4882642923276,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.67810461232122,75.67810461232122,1
0,0,0,0,29,1,2,1,0,0,0,0,2,2,0,0,1,94.96123937691333,2865.717046588135,1
0,1,0,0,18,0,1,0,0,0,1,0,2,1,0,1,2,47.34222003371804,815.2936017067736,1
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,73.34030239154959,217.22021328967583,1
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5029.05,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,68.59718763673223,451.0274073792563,1
1,0,1,0,66,1,2,1,0,2,1,0,0,0,0,0,1,88.02121495975112,5921.878155025283,1
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,1
